Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity DCAF10-N1,Intensity DCAF10-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
P53675;A0A087WX41;F5H5N6,P53675;A0A087WX41;F5H5N6,2;2;1,2;2;1,2;2;1,Clathrin heavy chain 2,CLTCL1,sp|P53675|CLH2_HUMAN Clathrin heavy chain 2 OS=Homo sapiens OX=9606 GN=CLTCL1 PE=1 SV=2;tr|A0A087WX41|A0A087WX41_HUMAN Clathrin heavy chain 2 OS=Homo sapiens OX=9606 GN=CLTCL1 PE=1 SV=1;tr|F5H5N6|F5H5N6_HUMAN Clathrin heavy chain 2 (Fragment) OS=Homo sapie,2,2,2.7,23.8274528052757,23.8660354696311,29.0382623605279,28.755190567457
Q9UNS2;J3QL22;J3QS85;J3KTQ1;J3QKR0;C9JLV5;H7C3P9,Q9UNS2;J3QL22;J3QS85;J3KTQ1;J3QKR0;C9JLV5;H7C3P9,2;1;1;1;1;1;1,2;1;1;1;1;1;1,2;1;1;1;1;1;1,COP9 signalosome complex subunit 3,COPS3,sp|Q9UNS2|CSN3_HUMAN COP9 signalosome complex subunit 3 OS=Homo sapiens OX=9606 GN=COPS3 PE=1 SV=3;tr|J3QL22|J3QL22_HUMAN COP9 signalosome complex subunit 3 OS=Homo sapiens OX=9606 GN=COPS3 PE=1 SV=1;tr|J3QS85|J3QS85_HUMAN COP9 signalosome complex subunit,2,2,6.6,4.03754943657932,3.97963032888006,23.6817462749172,23.971057941226
O14810;D6RI11;D6RAG3,O14810;D6RI11;D6RAG3,2;2;1,2;2;1,2;2;1,Complexin-1,CPLX1,sp|O14810|CPLX1_HUMAN Complexin-1 OS=Homo sapiens OX=9606 GN=CPLX1 PE=1 SV=1;tr|D6RI11|D6RI11_HUMAN Complexin-1 OS=Homo sapiens OX=9606 GN=CPLX1 PE=1 SV=1;tr|D6RAG3|D6RAG3_HUMAN Complexin-1 (Fragment) OS=Homo sapiens OX=9606 GN=CPLX1 PE=1 SV=1,2,2,28.4,4.03754943657932,3.97963032888006,24.1868426833595,24.1277821547096
O95741;H0YNV2;H0YNV6;H0YM67;H0YNP2;H0YNX4;H0YNM7;H0YKJ0;H0YLM2;H0YKP1;H0YLV2,O95741;H0YNV2;H0YNV6;H0YM67;H0YNP2;H0YNX4;H0YNM7;H0YKJ0;H0YLM2;H0YKP1;H0YLV2,3;2;2;2;2;2;2;2;2;2;2,2;2;2;2;2;2;2;2;2;2;2,2;2;2;2;2;2;2;2;2;2;2,Copine-6,CPNE6,sp|O95741|CPNE6_HUMAN Copine-6 OS=Homo sapiens OX=9606 GN=CPNE6 PE=1 SV=3;tr|H0YNV2|H0YNV2_HUMAN Copine-6 (Fragment) OS=Homo sapiens OX=9606 GN=CPNE6 PE=1 SV=1;tr|H0YNV6|H0YNV6_HUMAN Copine-6 OS=Homo sapiens OX=9606 GN=CPNE6 PE=1 SV=1;tr|H0YM67|H0YM67_HUMA,3,2,5.4,26.7192099838075,21.5684367600262,26.6308980949973,28.5553037710551
Q5TZA2;B1AKD8;A0A087WW81,Q5TZA2;B1AKD8;A0A087WW81,2;2;1,2;2;1,2;2;1,Rootletin,CROCC,sp|Q5TZA2|CROCC_HUMAN Rootletin OS=Homo sapiens OX=9606 GN=CROCC PE=1 SV=1;tr|B1AKD8|B1AKD8_HUMAN Rootletin (Fragment) OS=Homo sapiens OX=9606 GN=CROCC PE=1 SV=2;tr|A0A087WW81|A0A087WW81_HUMAN Rootletin (Fragment) OS=Homo sapiens OX=9606 GN=CROCC PE=1 SV=6,2,2,1.0,27.1382899267551,27.3569393807356,25.5081511709835,25.2228405876449
P35221;G3XAM7;E5RJP7;E5RGD2,P35221;G3XAM7,3;3;1;1,3;3;1;1,2;2;1;1,Catenin alpha-1,CTNNA1,"sp|P35221|CTNA1_HUMAN Catenin alpha-1 OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1;tr|G3XAM7|G3XAM7_HUMAN Catenin (Cadherin-associated protein), alpha 1, 102kDa, isoform CRA_a OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1",3,2,4.9,4.03754943657932,3.97963032888006,25.9942083976106,24.8620693801153
Q9HCG8;B7WP74,Q9HCG8;B7WP74,2;1,2;1,2;1,Pre-mRNA-splicing factor CWC22 homolog,CWC22,sp|Q9HCG8|CWC22_HUMAN Pre-mRNA-splicing factor CWC22 homolog OS=Homo sapiens OX=9606 GN=CWC22 PE=1 SV=3;tr|B7WP74|B7WP74_HUMAN Pre-mRNA-splicing factor CWC22 homolog (Fragment) OS=Homo sapiens OX=9606 GN=CWC22 PE=1 SV=1,2,2,4.0,4.03754943657932,3.97963032888006,23.253020496276,22.6481644513183
Q6UX04;D6REK3,Q6UX04;D6REK3,2;2,2;2,2;2,Peptidyl-prolyl cis-trans isomerase CWC27 homolog,CWC27,sp|Q6UX04|CWC27_HUMAN Spliceosome-associated protein CWC27 homolog OS=Homo sapiens OX=9606 GN=CWC27 PE=1 SV=1;tr|D6REK3|D6REK3_HUMAN Spliceosome-associated protein CWC27 homolog OS=Homo sapiens OX=9606 GN=CWC27 PE=1 SV=1,2,2,5.9,4.03754943657932,3.97963032888006,25.4682431868939,25.3817240666834
Q7L576;A0A0G2JR96;A0A0G2JQT1;H0YL50;A0A0G2JQH3;A0A087WVZ5,Q7L576;A0A0G2JR96;A0A0G2JQT1,4;3;3;1;1;1,4;3;3;1;1;1,2;1;1;1;1;1,Cytoplasmic FMR1-interacting protein 1,CYFIP1,sp|Q7L576|CYFP1_HUMAN Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens OX=9606 GN=CYFIP1 PE=1 SV=1;tr|A0A0G2JR96|A0A0G2JR96_HUMAN Cytoplasmic FMR1-interacting protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CYFIP1 PE=1 SV=4;tr|A0A0G2JQT1|A0A0G2JQT1_H,4,2,3.4,4.03754943657932,3.97963032888006,24.9055930337713,24.3376289790479
Q96F07;E7EVJ5;E7EW33;H7C229;A0A087WVE1;A0A087WTQ3;A0A087WWZ1,Q96F07;E7EVJ5;E7EW33;H7C229,4;4;3;3;1;1;1,2;2;2;2;0;0;0,2;2;2;2;0;0;0,Cytoplasmic FMR1-interacting protein 2,CYFIP2,sp|Q96F07|CYFP2_HUMAN Cytoplasmic FMR1-interacting protein 2 OS=Homo sapiens OX=9606 GN=CYFIP2 PE=1 SV=2;tr|E7EVJ5|E7EVJ5_HUMAN Cytoplasmic FMR1-interacting protein OS=Homo sapiens OX=9606 GN=CYFIP2 PE=1 SV=1;tr|E7EW33|E7EW33_HUMAN Cytoplasmic FMR1-interac,4,2,3.6,4.03754943657932,3.97963032888006,21.6644889514324,21.8830071635554
P81605,P81605,2,2,2,Dermcidin;Survival-promoting peptide;DCD-1,DCD,sp|P81605|DCD_HUMAN Dermcidin OS=Homo sapiens OX=9606 GN=DCD PE=1 SV=2,2,2,12.7,25.0941411677449,24.0606042459181,4.53479258161074,4.42757633222893
P35659;D6R9L5;H0Y8X0;A0A494C198;H0Y993;B4DFG0;A0A494C028,P35659;D6R9L5;H0Y8X0;A0A494C198;H0Y993;B4DFG0;A0A494C028,2;2;2;2;2;1;1,2;2;2;2;2;1;1,2;2;2;2;2;1;1,Protein DEK,DEK,sp|P35659|DEK_HUMAN Protein DEK OS=Homo sapiens OX=9606 GN=DEK PE=1 SV=1;tr|D6R9L5|D6R9L5_HUMAN Protein DEK OS=Homo sapiens OX=9606 GN=DEK PE=1 SV=2;tr|H0Y8X0|H0Y8X0_HUMAN Protein DEK OS=Homo sapiens OX=9606 GN=DEK PE=1 SV=2;tr|A0A494C198|A0A494C198_HUMAN,2,2,8.3,28.8691189451632,29.0709875212406,24.264818352717,22.8914870660134
Q9Y2L1;G3V1J5,Q9Y2L1;G3V1J5,2;2,2;2,2;2,Exosome complex exonuclease RRP44,DIS3,sp|Q9Y2L1|RRP44_HUMAN Exosome complex exonuclease RRP44 OS=Homo sapiens OX=9606 GN=DIS3 PE=1 SV=2;tr|G3V1J5|G3V1J5_HUMAN Exosome complex exonuclease RRP44 OS=Homo sapiens OX=9606 GN=DIS3 PE=1 SV=1,2,2,2.4,4.03754943657932,3.97963032888006,22.3246002927871,23.9861566085466
Q9NVM6,Q9NVM6,2,2,2,DnaJ homolog subfamily C member 17,DNAJC17,sp|Q9NVM6|DJC17_HUMAN DnaJ homolog subfamily C member 17 OS=Homo sapiens OX=9606 GN=DNAJC17 PE=1 SV=1,2,2,6.9,4.03754943657932,3.97963032888006,24.0638163676226,23.3751752207998
Q8N4W6,Q8N4W6,2,2,2,DnaJ homolog subfamily C member 22,DNAJC22,sp|Q8N4W6|DJC22_HUMAN DnaJ homolog subfamily C member 22 OS=Homo sapiens OX=9606 GN=DNAJC22 PE=1 SV=1,2,2,8.2,4.03754943657932,3.97963032888006,25.0808685872898,24.2503690784705
Q9BZ29;A0A0D9SFH5;A0A0A0MT38;Q6ZSL5;A0A088AWN3;A0A0A0MSY4,Q9BZ29;A0A0D9SFH5;A0A0A0MT38;Q6ZSL5;A0A088AWN3;A0A0A0MSY4,2;2;2;2;2;2,2;2;2;2;2;2,2;2;2;2;2;2,Dedicator of cytokinesis protein 9,DOCK9,sp|Q9BZ29|DOCK9_HUMAN Dedicator of cytokinesis protein 9 OS=Homo sapiens OX=9606 GN=DOCK9 PE=1 SV=2;tr|A0A0D9SFH5|A0A0D9SFH5_HUMAN Dedicator of cytokinesis protein 9 OS=Homo sapiens OX=9606 GN=DOCK9 PE=1 SV=1;tr|A0A0A0MT38|A0A0A0MT38_HUMAN Dedicator of cyt,2,2,1.4,23.4159645318268,23.7204356111994,24.3949894293258,23.9982605511648
P55039;A8MZF9;J3QL90;J3KRL5;J3QR71;J3QKV7;J3QRI9;J3QKW7,P55039;A8MZF9;J3QL90;J3KRL5;J3QR71;J3QKV7;J3QRI9;J3QKW7,2;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1,Developmentally-regulated GTP-binding protein 2,DRG2,sp|P55039|DRG2_HUMAN Developmentally-regulated GTP-binding protein 2 OS=Homo sapiens OX=9606 GN=DRG2 PE=1 SV=1;tr|A8MZF9|A8MZF9_HUMAN Developmentally-regulated GTP-binding protein 2 OS=Homo sapiens OX=9606 GN=DRG2 PE=1 SV=1;tr|J3QL90|J3QL90_HUMAN Developme,2,2,5.8,4.03754943657932,3.97963032888006,23.0084183631855,23.8900400855633
Q08554,Q08554,2,2,2,Desmocollin-1,DSC1,sp|Q08554|DSC1_HUMAN Desmocollin-1 OS=Homo sapiens OX=9606 GN=DSC1 PE=1 SV=2,2,2,2.8,24.6851731056042,23.7818679421723,4.53479258161074,4.42757633222893
E7ERX3,E7ERX3,3,2,2,,DST,tr|E7ERX3|E7ERX3_HUMAN Dystonin (Fragment) OS=Homo sapiens OX=9606 GN=DST PE=1 SV=1,3,2,29.2,21.9861392443566,22.193354858547,23.9136457341096,24.7099348661503
P51452;K7ES89,P51452;K7ES89,2;1,2;1,2;1,Dual specificity protein phosphatase 3,DUSP3,sp|P51452|DUS3_HUMAN Dual specificity protein phosphatase 3 OS=Homo sapiens OX=9606 GN=DUSP3 PE=1 SV=1;tr|K7ES89|K7ES89_HUMAN Dual specificity protein phosphatase (Fragment) OS=Homo sapiens OX=9606 GN=DUSP3 PE=1 SV=1,2,2,14.6,4.03754943657932,3.97963032888006,23.7209848377199,24.3778909763675
Q96F86;H3BPN4,Q96F86;H3BPN4,2;1,2;1,2;1,Enhancer of mRNA-decapping protein 3,EDC3,sp|Q96F86|EDC3_HUMAN Enhancer of mRNA-decapping protein 3 OS=Homo sapiens OX=9606 GN=EDC3 PE=1 SV=1;tr|H3BPN4|H3BPN4_HUMAN Enhancer of mRNA-decapping protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=EDC3 PE=1 SV=1,2,2,4.3,4.03754943657932,3.97963032888006,23.9500247098922,24.2256010933299
O60869,O60869,2,2,2,Endothelial differentiation-related factor 1,EDF1,sp|O60869|EDF1_HUMAN Endothelial differentiation-related factor 1 OS=Homo sapiens OX=9606 GN=EDF1 PE=1 SV=1,2,2,18.2,4.03754943657932,3.97963032888006,25.6716866121573,25.631481052565
P49770;H0YK01,P49770;H0YK01,2;1,2;1,2;1,Translation initiation factor eIF-2B subunit beta,EIF2B2,sp|P49770|EI2BB_HUMAN Translation initiation factor eIF-2B subunit beta OS=Homo sapiens OX=9606 GN=EIF2B2 PE=1 SV=3;tr|H0YK01|H0YK01_HUMAN Translation initiation factor eIF-2B subunit beta (Fragment) OS=Homo sapiens OX=9606 GN=EIF2B2 PE=1 SV=2,2,2,7.7,4.03754943657932,3.97963032888006,23.5342154778295,23.7827679079175
O15371;B0QYA4;B0QYA5,O15371;B0QYA4;B0QYA5,2;1;1,2;1;1,2;1;1,Eukaryotic translation initiation factor 3 subunit D,EIF3D,sp|O15371|EIF3D_HUMAN Eukaryotic translation initiation factor 3 subunit D OS=Homo sapiens OX=9606 GN=EIF3D PE=1 SV=1;tr|B0QYA4|B0QYA4_HUMAN Eukaryotic translation initiation factor 3 subunit D (Fragment) OS=Homo sapiens OX=9606 GN=EIF3D PE=1 SV=2;tr|B0QYA,2,2,4.4,22.6635120672686,22.3199785587924,23.7983776616219,23.3614522942989
Q7L2H7;E9PRI2;E9PN86;E7ESM3;J3KNJ2,Q7L2H7;E9PRI2;E9PN86;E7ESM3;J3KNJ2,2;1;1;1;1,2;1;1;1;1,2;1;1;1;1,Eukaryotic translation initiation factor 3 subunit M,EIF3M,sp|Q7L2H7|EIF3M_HUMAN Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1;tr|E9PRI2|E9PRI2_HUMAN Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1;tr|E9PN86|E9PN86_HU,2,2,8.3,4.03754943657932,3.97963032888006,24.2185975266551,23.9590765261506
O43768;A6NMQ3;Q5T5H1;P56211;H3BQ52;H3BTD3;A0A1W2PRU0;H3BMD8,O43768;A6NMQ3;Q5T5H1;P56211;H3BQ52;H3BTD3;A0A1W2PRU0;H3BMD8,2;2;2;1;1;1;1;1,2;2;2;1;1;1;1;1,2;2;2;1;1;1;1;1,Alpha-endosulfine;cAMP-regulated phosphoprotein 19,ENSA;ARPP19,sp|O43768|ENSA_HUMAN Alpha-endosulfine OS=Homo sapiens OX=9606 GN=ENSA PE=1 SV=1;tr|A6NMQ3|A6NMQ3_HUMAN Alpha-endosulfine OS=Homo sapiens OX=9606 GN=ENSA PE=1 SV=2;tr|Q5T5H1|Q5T5H1_HUMAN Alpha-endosulfine OS=Homo sapiens OX=9606 GN=ENSA PE=1 SV=1;sp|P56211,2,2,23.1,4.03754943657932,3.97963032888006,26.063610676774,25.5577448428983
O95208;F6PQP6;E9PBC1;I3L2B2;I3L356;I3L2H1,O95208;F6PQP6;E9PBC1;I3L2B2;I3L356;I3L2H1,2;2;2;2;1;1,2;2;2;2;1;1,2;2;2;2;1;1,Epsin-2,EPN2,sp|O95208|EPN2_HUMAN Epsin-2 OS=Homo sapiens OX=9606 GN=EPN2 PE=1 SV=3;tr|F6PQP6|F6PQP6_HUMAN Epsin-2 (Fragment) OS=Homo sapiens OX=9606 GN=EPN2 PE=1 SV=8;tr|E9PBC1|E9PBC1_HUMAN Epsin-2 OS=Homo sapiens OX=9606 GN=EPN2 PE=1 SV=1;tr|I3L2B2|I3L2B2_HUMAN Epsin,2,2,3.1,4.03754943657932,3.97963032888006,24.1278574897123,23.7462215261033
O15083;H7C4G9,O15083;H7C4G9,9;6,2;2,2;2,ERC protein 2,ERC2,sp|O15083|ERC2_HUMAN ERC protein 2 OS=Homo sapiens OX=9606 GN=ERC2 PE=1 SV=3;tr|H7C4G9|H7C4G9_HUMAN ERC protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=ERC2 PE=1 SV=1,9,2,7.3,4.03754943657932,3.97963032888006,24.8815703184077,24.2416177946756
P28715;A0A494C0S2;A0A1W2PS85;R4GMW8;A0A494C113;A0A090HNM7,P28715;A0A494C0S2;A0A1W2PS85;R4GMW8;A0A494C113;A0A090HNM7,2;2;2;2;1;1,2;2;2;2;1;1,2;2;2;2;1;1,DNA repair protein complementing XP-G cells,ERCC5;BIVM-ERCC5;ERCC5-201,sp|P28715|ERCC5_HUMAN DNA repair protein complementing XP-G cells OS=Homo sapiens OX=9606 GN=ERCC5 PE=1 SV=3;tr|A0A494C0S2|A0A494C0S2_HUMAN DNA repair protein-complementing XP-G cells OS=Homo sapiens OX=9606 GN=ERCC5 PE=1 SV=1;tr|A0A1W2PS85|A0A1W2PS85_HUMA,2,2,2.3,4.03754943657932,3.97963032888006,24.2994288381303,23.999809430637
G3V279;P84090,G3V279;P84090,2;1,2;1,2;1,Enhancer of rudimentary homolog,ERH,tr|G3V279|G3V279_HUMAN Enhancer of rudimentary homolog OS=Homo sapiens OX=9606 GN=ERH PE=1 SV=1;sp|P84090|ERH_HUMAN Enhancer of rudimentary homolog OS=Homo sapiens OX=9606 GN=ERH PE=1 SV=1,2,2,57.7,4.03754943657932,3.97963032888006,25.1032958134005,28.9088484928241
Q86UK5;A0A0C4DGE7;E9PFT2,Q86UK5;A0A0C4DGE7;E9PFT2,2;2;1,2;2;1,2;2;1,Limbin,EVC2,"sp|Q86UK5|LBN_HUMAN Limbin OS=Homo sapiens OX=9606 GN=EVC2 PE=1 SV=1;tr|A0A0C4DGE7|A0A0C4DGE7_HUMAN Ellis van Creveld syndrome 2 (Limbin), isoform CRA_c OS=Homo sapiens OX=9606 GN=EVC2 PE=1 SV=1;tr|E9PFT2|E9PFT2_HUMAN Limbin OS=Homo sapiens OX=9606 GN=EVC2",2,2,1.8,25.3333355448782,25.2813938166468,4.53479258161074,4.42757633222893
Q99504;B1APR7,Q99504;B1APR7,2;2,2;2,2;2,Eyes absent homolog 3;Eyes absent homolog,EYA3,sp|Q99504|EYA3_HUMAN Eyes absent homolog 3 OS=Homo sapiens OX=9606 GN=EYA3 PE=1 SV=3;tr|B1APR7|B1APR7_HUMAN Eyes absent homolog OS=Homo sapiens OX=9606 GN=EYA3 PE=1 SV=1,2,2,4.4,4.03754943657932,3.97963032888006,24.7632431705772,24.2824193748075
Q01469,Q01469,2,2,2,"Fatty acid-binding protein, epidermal",FABP5,sp|Q01469|FABP5_HUMAN Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3,2,2,13.3,23.2026953961067,22.9190531618437,4.53479258161074,4.42757633222893
Q6P995,Q6P995,2,2,2,Protein FAM171B,FAM171B,sp|Q6P995|F171B_HUMAN Protein FAM171B OS=Homo sapiens OX=9606 GN=FAM171B PE=2 SV=3,2,2,3.6,4.03754943657932,3.97963032888006,24.8962906394933,23.7827679079175
C9JLW8;I3L2L5;I3L317;I3L4Q0,C9JLW8;I3L2L5;I3L317;I3L4Q0,2;2;2;2,2;2;2;2,2;2;2;2,Protein FAM195B,FAM195B,sp|C9JLW8|MCRI1_HUMAN Mapk-regulated corepressor-interacting protein 1 OS=Homo sapiens OX=9606 GN=MCRIP1 PE=1 SV=1;tr|I3L2L5|I3L2L5_HUMAN Mapk-regulated corepressor-interacting protein 1 OS=Homo sapiens OX=9606 GN=MCRIP1 PE=1 SV=1;tr|I3L317|I3L317_HUMAN Ma,2,2,20.6,4.03754943657932,3.97963032888006,23.1742472853396,24.0058044544981
H0YJS3;Q8IYD8,H0YJS3;Q8IYD8,2;1,2;1,2;1,Fanconi anemia group M protein,FANCM,tr|H0YJS3|H0YJS3_HUMAN Fanconi anemia group M protein (Fragment) OS=Homo sapiens OX=9606 GN=FANCM PE=1 SV=1;sp|Q8IYD8|FANCM_HUMAN Fanconi anemia group M protein OS=Homo sapiens OX=9606 GN=FANCM PE=1 SV=2,2,2,2.4,4.03754943657932,3.97963032888006,23.9141008671624,24.7104079240057
Q9Y285;K7EK06;K7ER16,Q9Y285;K7EK06;K7ER16,3;2;2,3;2;2,2;2;2,Phenylalanine--tRNA ligase alpha subunit,FARSA,sp|Q9Y285|SYFA_HUMAN Phenylalanine--tRNA ligase alpha subunit OS=Homo sapiens OX=9606 GN=FARSA PE=1 SV=3;tr|K7EK06|K7EK06_HUMAN Phenylalanine--tRNA ligase alpha subunit (Fragment) OS=Homo sapiens OX=9606 GN=FARSA PE=1 SV=8;tr|K7ER16|K7ER16_HUMAN Phenylalan,3,2,6.9,4.03754943657932,3.97963032888006,23.2592559335002,23.8329664810558
Q6V0I7,Q6V0I7,2,2,2,Protocadherin Fat 4,FAT4,sp|Q6V0I7|FAT4_HUMAN Protocadherin Fat 4 OS=Homo sapiens OX=9606 GN=FAT4 PE=1 SV=2,2,2,0.9,4.03754943657932,3.97963032888006,29.7632083389711,23.5493372151286
Q0JRZ9;H0YAE2;H7BXJ4,Q0JRZ9;H0YAE2;H7BXJ4,2;1;1,2;1;1,2;1;1,F-BAR domain only protein 2,FCHO2,sp|Q0JRZ9|FCHO2_HUMAN F-BAR domain only protein 2 OS=Homo sapiens OX=9606 GN=FCHO2 PE=1 SV=2;tr|H0YAE2|H0YAE2_HUMAN F-BAR domain only protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=FCHO2 PE=1 SV=9;tr|H7BXJ4|H7BXJ4_HUMAN F-BAR domain only protein 2 OS=Homo,2,2,3.1,4.03754943657932,3.97963032888006,23.1259866214458,22.9616220848894
Q13642;A0A0D9SFI6;A0A0D9SFB0;Q5JXH9;A0A0D9SFZ9;Q5JXH8;Q5JXH7;Q5JXI3;Q5JXI2;Q5JXI8;A0A494C0D6;A0A494C0J3;A0A0D9SGD1;A0A0D9SGB2;Q5JXI0,Q13642;A0A0D9SFI6;A0A0D9SFB0;Q5JXH9;A0A0D9SFZ9;Q5JXH8;Q5JXH7;Q5JXI3;Q5JXI2;Q5JXI8;A0A494C0D6;A0A494C0J3;A0A0D9SGD1;A0A0D9SGB2;Q5JXI0,2;2;2;2;2;2;2;2;2;2;2;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;1;1;1;1,Four and a half LIM domains protein 1,FHL1,sp|Q13642|FHL1_HUMAN Four and a half LIM domains protein 1 OS=Homo sapiens OX=9606 GN=FHL1 PE=1 SV=4;tr|A0A0D9SFI6|A0A0D9SFI6_HUMAN Four and a half LIM domains protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=FHL1 PE=1 SV=1;tr|A0A0D9SFB0|A0A0D9SFB0_HUMAN Fo,2,2,5.9,4.03754943657932,3.97963032888006,24.5689469641965,24.8047911850015
Q60FE5;A0A087WWY3,Q60FE5;A0A087WWY3,151;126,2;2,2;2,,FLNA,tr|Q60FE5|Q60FE5_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=1;tr|A0A087WWY3|A0A087WWY3_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=1,151,2,70.8,24.6413003287449,27.3705267172217,30.4711151495626,30.9903720871198
Q06787;Q8IXW7;A0A087WXI3;R9WNI0;A8MQB8;G3V0J0;A0A087WWR6;A0A087WY29;A0A087X1M7;A0A087WWU4,Q06787;Q8IXW7;A0A087WXI3;R9WNI0;A8MQB8;G3V0J0;A0A087WWR6;A0A087WY29,3;3;3;3;3;3;2;2;1;1,2;2;2;2;2;2;1;1;1;1,2;2;2;2;2;2;1;1;1;1,Fragile X mental retardation protein 1,FMR1,sp|Q06787|FMR1_HUMAN Synaptic functional regulator FMR1 OS=Homo sapiens OX=9606 GN=FMR1 PE=1 SV=1;tr|Q8IXW7|Q8IXW7_HUMAN FMR1 protein OS=Homo sapiens OX=9606 GN=FMR1 PE=1 SV=1;tr|A0A087WXI3|A0A087WXI3_HUMAN Synaptic functional regulator FMR1 OS=Homo sapien,3,2,6.6,4.03754943657932,3.97963032888006,23.6332285132463,22.2837903616895
Q5T0N5;A0A075B6Q2;S4R347,Q5T0N5;A0A075B6Q2;S4R347,2;2;2,2;2;2,2;2;2,Formin-binding protein 1-like,FNBP1L,sp|Q5T0N5|FBP1L_HUMAN Formin-binding protein 1-like OS=Homo sapiens OX=9606 GN=FNBP1L PE=1 SV=3;tr|A0A075B6Q2|A0A075B6Q2_HUMAN Formin-binding protein 1-like (Fragment) OS=Homo sapiens OX=9606 GN=FNBP1L PE=1 SV=1;tr|S4R347|S4R347_HUMAN Formin-binding protei,2,2,5.1,4.03754943657932,3.97963032888006,23.8538615791625,22.1381180275846
Q9Y2H6;H7C507;A0A087X1M6;G5E9X3,Q9Y2H6;H7C507;A0A087X1M6;G5E9X3,2;1;1;1,2;1;1;1,2;1;1;1,Fibronectin type-III domain-containing protein 3A,FNDC3A,sp|Q9Y2H6|FND3A_HUMAN Fibronectin type-III domain-containing protein 3A OS=Homo sapiens OX=9606 GN=FNDC3A PE=1 SV=4;tr|H7C507|H7C507_HUMAN Fibronectin type-III domain-containing protein 3A (Fragment) OS=Homo sapiens OX=9606 GN=FNDC3A PE=1 SV=1;tr|A0A087X1M,2,2,3.0,4.03754943657932,3.97963032888006,23.6713086818261,24.2073950971306
P15407,P15407,2,2,2,Fos-related antigen 1,FOSL1,sp|P15407|FOSL1_HUMAN Fos-related antigen 1 OS=Homo sapiens OX=9606 GN=FOSL1 PE=1 SV=1,2,2,11.4,4.03754943657932,3.97963032888006,24.9711456723848,23.1471229241958
P51116,P51116,4,3,2,Fragile X mental retardation syndrome-related protein 2,FXR2,sp|P51116|FXR2_HUMAN Fragile X mental retardation syndrome-related protein 2 OS=Homo sapiens OX=9606 GN=FXR2 PE=1 SV=2,4,2,8.6,4.03754943657932,3.97963032888006,24.9732058203012,23.1876583456248
Q13823;H0YG10,Q13823;H0YG10,2;1,2;1,2;1,Nucleolar GTP-binding protein 2,GNL2,sp|Q13823|NOG2_HUMAN Nucleolar GTP-binding protein 2 OS=Homo sapiens OX=9606 GN=GNL2 PE=1 SV=1;tr|H0YG10|H0YG10_HUMAN Nucleolar GTP-binding protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=GNL2 PE=1 SV=2,2,2,3.0,24.0979123513583,23.9984327310243,28.4915574087444,28.7255944653946
Q8IYD1,Q8IYD1,7,2,2,Eukaryotic peptide chain release factor GTP-binding subunit ERF3B,GSPT2,sp|Q8IYD1|ERF3B_HUMAN Eukaryotic peptide chain release factor GTP-binding subunit ERF3B OS=Homo sapiens OX=9606 GN=GSPT2 PE=1 SV=2,7,2,12.3,4.03754943657932,3.97963032888006,25.1480234344689,24.9875016979316
Q8NEC7;D6RCC4;D6RCC9;D6R9W2,Q8NEC7;D6RCC4;D6RCC9;D6R9W2,2;1;1;1,2;1;1;1,2;1;1;1,Glutathione S-transferase C-terminal domain-containing protein,GSTCD,sp|Q8NEC7|GSTCD_HUMAN Glutathione S-transferase C-terminal domain-containing protein OS=Homo sapiens OX=9606 GN=GSTCD PE=1 SV=2;tr|D6RCC4|D6RCC4_HUMAN Glutathione S-transferase C-terminal domain-containing protein (Fragment) OS=Homo sapiens OX=9606 GN=GSTC,2,2,4.3,4.03754943657932,3.97963032888006,22.3283856721932,23.2843270943648
