ID,Intensity_L_5_Pulse_SILAC_DCAF9_24H_N1,Intensity_L_5_Pulse_SILAC_DCAF9_24H_N2,Intensity_L_5_Pulse_SILAC_DCAF9_24H_N3,Intensity_L_5_Pulse_SILAC_DCAF9_24H_N4,Intensity_L__Pulse_SILAC_BirA_JR_24H_N1,Intensity_L_5_Pulse_SILAC_BirA_JR_24H_N2,Intensity_L_5_Pulse_SILAC_BirA_JR_24H_N3,Intensity_L_5_Pulse_SILAC_BirA_JR_24H_N4
protein_428,28.9728082455481,28.6107801386522,28.9359697043575,29.1041049027122,29.257291511702,29.0404872500341,29.0189398439644,29.1866651608451
protein_429,26.2982085323423,27.0026894770951,26.7751294664885,26.5701349529565,26.3255053445892,26.2580217942064,27.1343586888616,27.5836085360499
protein_430,27.0946192746257,26.4968084528013,26.5913590224144,24.4468177598517,26.6042793554192,26.6359466152497,26.7334632786059,26.2525601631495
protein_431,27.6703532660308,27.1057513430517,25.9229137969206,27.3438946314006,27.001352338172,27.6390194492994,26.9205609915897,26.7937663877357
protein_432,24.4603371837616,25.926978077803,26.074742555771,25.8858365129744,26.2251587747471,24.8216847019461,25.9113981953391,25.7480515318052
protein_433,25.3807485255876,27.3739343398852,26.0508820934648,25.0401549125488,27.030779547872,26.8642156029229,25.4784971204453,27.1617801119382
protein_437,25.9338307260074,26.8450889353947,26.6590184091709,26.672102332418,26.2793444834499,26.6637314481159,25.7209307745109,26.2199260083666
protein_439,26.1430476134499,26.1796716520376,26.3515469576681,25.7306847283535,26.2418461933672,26.4020530426779,26.1668114671409,26.989072008282
protein_440,28.1229275551926,28.1989482734906,28.4000011539972,28.4496330985969,28.2481409449968,28.8079072475119,27.9699842746394,27.9146892116677
protein_443,28.9627444852074,28.5648056267653,28.9794412764981,28.9532035794664,28.8558896681635,29.2370196669089,28.8292245546617,28.5037472870876
protein_444,25.0990845138748,25.3817132153803,25.5260472505423,25.8131128478664,26.893687790855,26.0510087231893,25.5066881620379,25.128018783876
protein_445,32.6684766897143,33.113397279828,33.2388780496245,33.1142475530979,32.9352239031177,32.8923328670797,32.9184626535436,33.3530957863681
protein_447,27.9362966828283,27.1967050777285,26.9343627410577,27.9084629674691,27.7898536285,27.7739534144701,28.1570119101454,28.1223301968346
protein_448,27.1970391516063,27.4856430589568,27.3847156613285,26.9740579965842,26.7527006300825,27.4818913236764,26.9819432393419,27.1667917105733
protein_452,28.4640174253124,28.3327209260042,28.4390931252958,28.6924575814071,27.7886661273704,28.0719788565755,28.6134483260001,26.6627692662106
protein_453,25.7881564930559,26.0922128672155,25.2130393298545,25.1176918324197,25.9405480407475,25.204284742235,26.9023547233612,25.5845549448719
protein_456,31.2859513418483,32.1653792324154,31.8673717511913,31.5794478104504,31.9238768995563,31.8855569117317,31.8666974607611,32.4599480217792
protein_459,26.0739509587863,24.3487274133933,25.913458485214,26.6355541857384,27.8350748225088,27.6371765343702,29.179571815495,23.6945647100286
protein_461,27.8534117412412,27.2444297182873,27.3459100765055,27.4363362759834,26.8325417579395,27.1761304317585,27.5795035811976,27.0058785437652
protein_462,27.5749219330074,26.4979020348583,26.6238550036414,24.3644433575016,27.1104991799282,26.6622823527827,24.2133517024857,24.179912021392
protein_464,27.1860559581434,26.8285645940824,26.7259274391784,27.3086406388417,27.0281656049225,26.3990836242793,26.8868854721703,26.2678846232668
protein_465,27.1676076048665,28.8715964878036,29.0913429522058,27.9447179741926,28.2971081421179,28.0006205854289,28.1983112190383,28.6766780236483
protein_467,25.3104949858382,25.3143195722231,25.3416934610572,25.7744370973444,25.439545697494,25.3102299363555,25.30107767567,26.1191302014976
protein_469,27.0566919940523,27.8654060581131,28.333115240411,27.4891055675524,28.3106983812734,28.1538320282496,27.7586878550923,28.4897826529218
protein_471,28.9995649644156,28.7886527176791,29.0162257707166,28.8612801303269,29.4090670835634,29.1297643485994,28.7586632916823,28.9333232678818
protein_472,26.5912636401497,26.5396902331846,27.0247284093814,26.9066260789734,27.0381934137032,26.9009279091077,27.8279374682699,27.2703140325884
protein_477,28.0963519020568,27.4729877581507,27.8382452637749,27.3106915403667,27.7472704209422,27.3614482664553,28.5428022679646,28.2190459653798
protein_479,27.4188099773729,27.3886083328215,28.0568819396809,28.2149001857987,27.9111991721835,28.4721722372846,27.7241848199481,27.4627490348056
protein_481,27.9359017809451,28.7320223788919,29.2647511504665,28.856101429155,27.4363947147799,27.8214683247367,28.3184924349841,28.7885935081845
protein_486,27.3467862711109,26.5350049619741,27.4105296867314,27.0414727933918,27.0342908549445,27.3659804909884,26.9240697062538,26.9041384155701
protein_490,25.8347232841468,25.8080330782983,25.5623812469871,25.9303251166571,25.807878114181,25.439249450656,25.9491525302808,25.5406741427753
protein_493,27.5225484435862,27.7493991567699,27.4077490461805,27.9727633900496,27.7773358472619,27.1841465967826,27.4680071851564,27.9798527509761
protein_494,27.0984353695379,25.7160680493671,25.6400560984104,25.3214225012736,24.2383536354522,24.9258402109598,25.2975652976721,25.5868357912262
protein_496,26.6376533714037,27.5120436778786,26.7764566096859,26.5727768171805,25.0696459074795,26.0396131880567,26.5688402680276,26.7864734563102
protein_499,26.8139855992976,27.0650825202357,27.5386338776322,27.2259302961307,27.2272114595243,27.1372811824993,27.2155581625137,27.2785064249709
protein_500,26.9251983641412,27.2011720011714,26.5372289120282,27.3994464263472,26.6098035738594,27.2717232790663,27.0188372960707,26.2372240259265
protein_501,24.490595502217,24.2891725405681,24.2138766714801,24.2411126539392,24.2814059836425,23.1407366579536,25.6220447692634,23.9817216932304
protein_503,26.1987518622345,25.6090461299809,24.921878376332,26.0123656519346,24.820994674853,25.8238682945603,25.8768177253966,26.4161196545573
protein_507,25.0419274956345,25.0887607813396,25.3239650327458,24.8832663904879,25.336371496011,25.7412015231826,25.0420638882434,24.6288016127784
protein_508,25.7608252667622,25.1359527708732,24.5364814108492,25.6569743558744,24.6454537232351,24.6367092886122,24.4293225366549,24.6345574006643
protein_514,25.9139177646615,25.9623058502453,25.7615772410123,25.6049619701284,25.3020936230683,25.4102487199425,25.4297175250327,24.9613512507235
protein_517,29.8716753942256,30.2765167547373,30.2349204117558,29.8401570680697,29.8472746706495,29.8957731773621,29.8009501006665,30.0666773727775
protein_518,27.818962485954,26.6658678374826,27.8097748932492,27.6611419039727,27.7615645840685,28.0426236819309,28.0588467407691,28.2679781377728
protein_520,28.5851319885233,27.9994941786081,27.8687687434771,26.5391188097824,28.3539325545879,28.9919702599696,28.9494280279203,27.6375135658275
protein_521,24.5785492152885,24.8742958439203,25.0579737250483,24.9021293948721,24.3955109284482,24.6475399050312,24.1763463220061,23.9472651801843
protein_522,26.5414648508083,26.9905132086173,26.8333555030266,26.5902354172109,26.6644306526115,27.0008116961777,27.2297334222394,27.4121142079165
protein_524,4.69036942081416,4.71041722824843,4.74197348520351,4.70063224572068,25.110518188895,25.9694387053295,25.478844380913,24.89125334694
protein_526,24.8951081253962,24.6026702074097,24.8020183914186,24.2426412363387,24.0816418211104,24.5778963122523,24.8508021067048,24.4720980740755
protein_527,24.6153948272406,24.1352166848881,24.1055770561332,23.9418979145733,25.6019826076667,25.2360692146858,23.9446164818833,24.8540125051343
protein_528,25.6272422454925,26.8273636939819,27.1203991341818,28.2034172010577,26.8034400966556,27.5311500038533,25.3944366736942,26.6798795966331
protein_529,26.8669809415083,24.973168352011,25.4581267667619,26.9370822750672,26.6289070883998,26.8391043513529,27.0990187313649,25.7803764654638
protein_535,26.5779621737523,27.0358017265037,24.686617620211,25.8974063900165,26.4489725965563,26.1027799075006,26.3611474499544,26.736122466927
protein_538,27.9876496373979,27.6527653493847,28.2700606045753,27.9856574732656,27.9733520326342,27.798016446762,27.7450648508852,27.6110708426582
protein_539,30.3080527651321,31.1635344846513,30.9496038969046,30.9211218821505,30.9454503742197,31.3337337101827,30.5259150243449,30.6645285314335
protein_540,28.5395167544045,28.960786483682,28.7853830347789,28.8679499504809,28.1721313793022,28.5014054170161,28.3989572927455,28.1658886778653
protein_542,30.2824223090355,30.5489086021649,30.9059161997581,30.6753601407992,30.2117446581786,30.5771650716384,30.4646682036816,30.7773872593188
protein_546,26.3029935949077,26.6626672073414,26.8876766168641,25.1202406263982,26.1976142246933,26.5891780941213,25.7755376814935,26.1681151369281
protein_550,28.3861990138881,28.5376533767656,27.4775432154625,27.5088907244367,28.3256363557627,28.4433542696378,28.4244193912647,28.1627738982129
protein_551,27.933134436966,27.898513313656,28.3270558609813,28.0859251246671,28.2808571012837,28.3134416346336,28.2481864223335,27.8540000461437
protein_553,26.0080804656262,25.4896275379451,24.5733205726086,24.4319045434483,25.4871452442597,25.9502702497804,24.2230121962921,24.8396382744491
protein_554,4.69036942081416,4.71041722824843,4.74197348520351,4.70063224572068,24.7721780045818,23.8117847513026,24.8024759548975,24.0520298288602
protein_555,28.4209561730221,28.4275257208093,28.5931231377334,28.4303229681456,28.7379488307566,28.5188920300631,28.9702388529074,28.08773002883
protein_556,27.0905801935558,25.4984485151877,26.1066997648647,26.1412389723688,26.8961158277577,26.7207652000639,26.8472397354048,25.3133761643341
protein_558,26.7942531699507,26.2972217774049,24.5465578226643,27.0221334281834,27.479349690857,27.0390922184596,26.9040435936306,23.5158465901283
protein_562,26.6132625901552,25.7355807433523,26.636937760747,27.3205633369994,25.2726326852049,25.6039725022002,26.4602947977102,26.4785289611447
protein_563,26.9208946634462,27.0754623586238,26.5954320660058,26.2529407228538,26.6724363200294,25.5388434103196,27.0273444525605,26.8181113574244
protein_564,4.69036942081416,4.71041722824843,4.74197348520351,4.70063224572068,24.4623357597576,25.17226679398,24.3513501739318,22.8553773587933
protein_566,26.9120076434999,27.1332407799537,27.3726807206618,27.273905811088,26.3901496902264,26.5970367581266,26.6618235865925,26.6849313498224
protein_567,25.8943278508762,24.3988756726654,24.8890157522086,23.9869405659306,24.4663815914581,24.662451488924,24.3145076862745,23.6374556599879
protein_569,26.7966040420182,24.6109726776944,24.8678473704919,24.8489923659403,27.61369821492,27.1261992475734,27.0049052737463,24.2905427430683
protein_574,26.3823493162547,24.2876480922297,25.3456546244221,26.0313381398904,25.9743237801989,25.7029276933486,25.7809076766925,27.0720698292089
protein_576,27.541412935695,27.2831998173217,27.6802184229873,26.5214595209174,27.3005281371673,27.3461870513778,27.2819400679769,25.9479657556562
protein_578,26.0654844818946,27.3798783537592,27.2642030038373,26.6487651082056,26.707545073518,26.7514325635923,25.8702849199052,27.6476114625532
protein_579,31.1556342624601,31.1549974983896,31.2587747970288,31.0102288704561,31.2334000552882,31.1738016256986,31.1785164255546,30.9126569939314
protein_580,25.9176344426317,26.7742616786996,23.897579085745,24.8671914560669,25.8963363558903,25.7323667252832,25.1220230117464,24.0673276820805
protein_581,26.4324795821032,27.634413795156,27.332295119567,26.2163109205163,28.7207427400105,26.3314466473891,26.9359359071422,27.2556758304937
protein_587,29.3413396053506,29.032975418789,29.0129027650782,29.0515571885233,28.2200054389783,28.086638034765,28.137195699387,28.2615583392589
protein_588,25.3270692356812,24.0607721571621,24.1603093811329,23.3945602998274,23.9713333041747,23.3050082042126,24.4471859186571,23.9775901655182
protein_593,29.9751354992667,30.7860172685327,30.6547973479935,30.4185904674726,30.6384472151752,30.595313419608,29.9099170001503,30.1923426403154
protein_595,25.3411666421452,24.6276259697517,24.514756561119,24.4588684893358,23.8549765861583,23.8352943208411,23.7724267475853,25.9374917865346
protein_596,24.8301236019456,24.6329450173392,24.3640155712064,24.1851751492315,24.8700557771437,24.6016558901242,25.4251190929397,24.3686654129559
protein_597,25.9824581589282,26.2680943556625,26.0323482729844,26.4651836989961,26.9599632645222,26.007579778094,26.2697885282353,26.3735407991184
protein_598,27.2934691983954,26.752980401691,26.6237934486155,26.5121224229518,26.1642504998666,26.4168521117575,26.5783350240258,26.1651859281012
protein_599,24.2246153959587,23.7941699500357,23.3834018682805,23.9488207050852,23.4228338757854,23.2338553194024,23.0550513817303,23.3644033861017
protein_601,28.7959296465498,26.1631242201694,26.4280426248971,26.4681676419768,28.5404174496381,27.8978526733813,28.6761736777724,28.8083390256291
protein_602,25.5007131007278,24.8390608672465,24.9440583087376,24.7585505501073,25.0764739991466,25.9851911613862,25.776392013593,24.2203706610772
protein_603,4.69036942081416,4.71041722824843,4.74197348520351,4.70063224572068,24.5564549980764,23.6755355026865,25.2430124262826,24.2185138108728
protein_609,27.9229684182849,27.3215436036884,27.6581514589799,27.3690431633961,27.5531662527287,27.2897449051613,27.3790901296375,25.2755513574776
protein_611,28.1763598754348,28.5414464512285,28.9393398587607,29.0178855961056,28.4887768261537,28.256197865974,28.0706086626419,28.7136405762987
protein_614,28.8405578293802,28.9869848501722,29.2799302402778,29.106369550222,29.5030202571754,29.3886678226389,29.0534703678427,28.6683417854442
protein_615,29.2432537065891,29.3524675531346,29.2102744347999,29.7763099614127,28.7017210825732,29.1073753732817,28.9207585834541,27.8243565243835
protein_616,26.0162023524655,25.8182415595428,26.2193962936532,26.2103179537753,25.5946898867044,26.0398550028643,25.5931774686028,24.3206432540972
protein_618,28.3112381124669,28.3988896111419,28.4807663712414,27.7422291304156,28.2162122369547,28.1321870841709,28.0863914641623,27.5889333853825
protein_619,26.8252021934017,25.3765697105994,25.2699107063944,27.3537636110201,27.2369089647471,26.5416308719853,26.6833084901569,26.5913568012697
protein_622,28.7953420128837,28.9279346856593,27.6435479260291,28.501677607298,28.634866731229,28.506259802517,28.4921120052196,28.7362914541996
protein_624,27.055092876048,27.583813091052,27.8007910814207,27.2984570014719,26.1441675375066,27.1064432420022,27.3688920961319,26.9529998812906
protein_626,27.1337803948258,29.3757413628288,24.5032456546682,27.0476343627481,29.3498119155715,27.4499131813821,26.7478888569151,24.8542616623532
protein_627,25.0257491137193,25.1943620237638,24.3889338630109,25.3792715307196,24.2072632017116,24.361225002411,24.7701671183699,23.3200516870076
protein_628,29.5281656247586,29.7630810550605,29.3676463858991,29.5063578065241,29.4903116082569,29.5650350233647,28.8503088831419,28.9587756031955
protein_631,28.7002372215299,28.083150812997,27.9931915738528,28.6496205455511,28.7031714077069,28.8115069648095,29.1312315201255,28.0023417679574
protein_632,26.5185453441538,26.3322392906047,26.4398547433897,26.1522855591315,26.8729948638002,26.6570777759096,27.2199181647171,26.1061123135376
protein_633,27.1380438437119,27.0346001008089,24.8548160989497,26.8718753593255,27.2765855789509,27.3961516702916,27.353816370003,26.4052776220578
protein_634,28.2039106283115,28.4524517762942,28.4344194207023,28.726739175904,28.4585921974019,27.6583503946408,27.8966513072843,28.3409122943503
protein_636,25.2598758759182,26.3567865399974,25.582730088295,25.3129441697237,26.4824524043378,25.6381597152862,26.5697365606966,26.5528681105492
protein_638,29.6005869441693,29.6372818889215,29.894589086273,29.2971358783752,30.0494415846379,29.9130114078983,29.5072204365822,29.7911009296323
protein_640,27.3637968739699,27.1687428939117,27.5851589698995,27.8025775286399,27.0989525958242,27.1580794792841,27.9697296514406,28.1455213558508
protein_644,27.7846357502673,26.9341131780285,27.6878523856507,26.5672976438606,28.2124090353678,27.8122966098354,27.5960397412749,26.8723840952778
